,cbsa,cbsa_short,report_date,weekday,Cases_7_day_count_change,cases_100k,admissions_covid_confirmed_last_7_days,admits_100k,state,lat,lon,total_population_2019
27706,"Burlington, NC","Burlington, NC",2021-07-07,Wednesday,19.0,11.208844368145645,0.0,0.0,NC,36.0439535,-79.4005733,169509.0
27713,"Burlington, NC","Burlington, NC",2021-07-14,Wednesday,64.0,37.756107345332694,0.0,0.0,NC,36.0439535,-79.4005733,169509.0
27720,"Burlington, NC","Burlington, NC",2021-07-21,Wednesday,76.0,44.83537747258258,0.0,0.0,NC,36.0439535,-79.4005733,169509.0
27727,"Burlington, NC","Burlington, NC",2021-07-28,Wednesday,118.0,69.61282291795716,0.0,0.0,NC,36.0439535,-79.4005733,169509.0
27734,"Burlington, NC","Burlington, NC",2021-08-04,Wednesday,229.0,135.09607159501854,0.0,0.0,NC,36.0439535,-79.4005733,169509.0
27739,"Burlington-South Burlington, VT","Burlington, VT",2021-01-06,Wednesday,0.0,0.0,17.0,7.712863695550585,VT,44.6891168,-73.0411707,220411.0
27746,"Burlington-South Burlington, VT","Burlington, VT",2021-01-13,Wednesday,0.0,0.0,15.0,6.805467966662281,VT,44.6891168,-73.0411707,220411.0
27753,"Burlington-South Burlington, VT","Burlington, VT",2021-01-20,Wednesday,0.0,0.0,18.0,8.166561559994737,VT,44.6891168,-73.0411707,220411.0
27760,"Burlington-South Burlington, VT","Burlington, VT",2021-01-27,Wednesday,0.0,0.0,13.0,5.8980722377739765,VT,44.6891168,-73.0411707,220411.0
27767,"Burlington-South Burlington, VT","Burlington, VT",2021-02-03,Wednesday,0.0,0.0,19.0,8.620259424438888,VT,44.6891168,-73.0411707,220411.0
27774,"Burlington-South Burlington, VT","Burlington, VT",2021-02-10,Wednesday,0.0,0.0,14.0,6.351770102218129,VT,44.6891168,-73.0411707,220411.0
27781,"Burlington-South Burlington, VT","Burlington, VT",2021-02-17,Wednesday,0.0,0.0,15.0,6.805467966662281,VT,44.6891168,-73.0411707,220411.0
27788,"Burlington-South Burlington, VT","Burlington, VT",2021-02-24,Wednesday,0.0,0.0,9.0,4.083280779997368,VT,44.6891168,-73.0411707,220411.0
27795,"Burlington-South Burlington, VT","Burlington, VT",2021-03-03,Wednesday,0.0,0.0,8.0,3.6295829155532164,VT,44.6891168,-73.0411707,220411.0
27802,"Burlington-South Burlington, VT","Burlington, VT",2021-03-10,Wednesday,0.0,0.0,16.0,7.259165831106433,VT,44.6891168,-73.0411707,220411.0
27809,"Burlington-South Burlington, VT","Burlington, VT",2021-03-17,Wednesday,0.0,0.0,13.0,5.8980722377739765,VT,44.6891168,-73.0411707,220411.0
27816,"Burlington-South Burlington, VT","Burlington, VT",2021-03-24,Wednesday,0.0,0.0,10.0,4.536978644441521,VT,44.6891168,-73.0411707,220411.0
27823,"Burlington-South Burlington, VT","Burlington, VT",2021-03-31,Wednesday,0.0,0.0,11.0,4.990676508885673,VT,44.6891168,-73.0411707,220411.0
27830,"Burlington-South Burlington, VT","Burlington, VT",2021-04-07,Wednesday,0.0,0.0,12.0,5.444374373329825,VT,44.6891168,-73.0411707,220411.0
27837,"Burlington-South Burlington, VT","Burlington, VT",2021-04-14,Wednesday,0.0,0.0,11.0,4.990676508885673,VT,44.6891168,-73.0411707,220411.0
27844,"Burlington-South Burlington, VT","Burlington, VT",2021-04-21,Wednesday,0.0,0.0,12.0,5.444374373329825,VT,44.6891168,-73.0411707,220411.0
27851,"Burlington-South Burlington, VT","Burlington, VT",2021-04-28,Wednesday,0.0,0.0,7.0,3.1758850511090646,VT,44.6891168,-73.0411707,220411.0
27858,"Burlington-South Burlington, VT","Burlington, VT",2021-05-05,Wednesday,0.0,0.0,7.0,3.1758850511090646,VT,44.6891168,-73.0411707,220411.0
27865,"Burlington-South Burlington, VT","Burlington, VT",2021-05-12,Wednesday,0.0,0.0,3.0,1.3610935933324562,VT,44.6891168,-73.0411707,220411.0
27872,"Burlington-South Burlington, VT","Burlington, VT",2021-05-19,Wednesday,0.0,0.0,2.0,0.9073957288883041,VT,44.6891168,-73.0411707,220411.0
27879,"Burlington-South Burlington, VT","Burlington, VT",2021-05-26,Wednesday,0.0,0.0,2.0,0.9073957288883041,VT,44.6891168,-73.0411707,220411.0
27886,"Burlington-South Burlington, VT","Burlington, VT",2021-06-02,Wednesday,0.0,0.0,3.0,1.3610935933324562,VT,44.6891168,-73.0411707,220411.0
27893,"Burlington-South Burlington, VT","Burlington, VT",2021-06-09,Wednesday,10.0,4.536978644441521,0.0,0.0,VT,44.6891168,-73.0411707,220411.0
27900,"Burlington-South Burlington, VT","Burlington, VT",2021-06-16,Wednesday,14.0,6.351770102218129,0.0,0.0,VT,44.6891168,-73.0411707,220411.0
27907,"Burlington-South Burlington, VT","Burlington, VT",2021-06-23,Wednesday,0.0,0.0,3.0,1.3610935933324562,VT,44.6891168,-73.0411707,220411.0
27914,"Burlington-South Burlington, VT","Burlington, VT",2021-06-30,Wednesday,11.0,4.990676508885673,0.0,0.0,VT,44.6891168,-73.0411707,220411.0
27921,"Burlington-South Burlington, VT","Burlington, VT",2021-07-07,Wednesday,0.0,0.0,2.0,0.9073957288883041,VT,44.6891168,-73.0411707,220411.0
27928,"Burlington-South Burlington, VT","Burlington, VT",2021-07-14,Wednesday,25.0,11.342446611103801,0.0,0.0,VT,44.6891168,-73.0411707,220411.0
27935,"Burlington-South Burlington, VT","Burlington, VT",2021-07-21,Wednesday,36.0,16.333123119989473,0.0,0.0,VT,44.6891168,-73.0411707,220411.0
27942,"Burlington-South Burlington, VT","Burlington, VT",2021-07-28,Wednesday,79.0,35.842131291088016,2.0,0.9073957288883041,VT,44.6891168,-73.0411707,220411.0
27949,"Burlington-South Burlington, VT","Burlington, VT",2021-08-04,Wednesday,166.0,75.31384549772925,4.0,1.8147914577766082,VT,44.6891168,-73.0411707,220411.0
27954,"Butte-Silver Bow, MT","Butte, MT",2021-01-06,Wednesday,0.0,0.0,10.0,28.640985249892594,MT,45.8962319,-112.6600714,34915.0
27961,"Butte-Silver Bow, MT","Butte, MT",2021-01-13,Wednesday,0.0,0.0,16.0,45.82557639982815,MT,45.8962319,-112.6600714,34915.0
27968,"Butte-Silver Bow, MT","Butte, MT",2021-01-20,Wednesday,0.0,0.0,8.0,22.912788199914075,MT,45.8962319,-112.6600714,34915.0
27975,"Butte-Silver Bow, MT","Butte, MT",2021-01-27,Wednesday,0.0,0.0,17.0,48.68967492481741,MT,45.8962319,-112.6600714,34915.0
27982,"Butte-Silver Bow, MT","Butte, MT",2021-02-03,Wednesday,0.0,0.0,13.0,37.23328082486037,MT,45.8962319,-112.6600714,34915.0
27989,"Butte-Silver Bow, MT","Butte, MT",2021-02-10,Wednesday,0.0,0.0,9.0,25.776886724903335,MT,45.8962319,-112.6600714,34915.0
27996,"Butte-Silver Bow, MT","Butte, MT",2021-02-17,Wednesday,0.0,0.0,7.0,20.048689674924816,MT,45.8962319,-112.6600714,34915.0
28003,"Butte-Silver Bow, MT","Butte, MT",2021-02-24,Wednesday,0.0,0.0,3.0,8.592295574967778,MT,45.8962319,-112.6600714,34915.0
28010,"Butte-Silver Bow, MT","Butte, MT",2021-03-03,Wednesday,0.0,0.0,6.0,17.184591149935557,MT,45.8962319,-112.6600714,34915.0
28017,"Butte-Silver Bow, MT","Butte, MT",2021-03-10,Wednesday,0.0,0.0,9.0,25.776886724903335,MT,45.8962319,-112.6600714,34915.0
28024,"Butte-Silver Bow, MT","Butte, MT",2021-03-17,Wednesday,0.0,0.0,4.0,11.456394099957038,MT,45.8962319,-112.6600714,34915.0
28031,"Butte-Silver Bow, MT","Butte, MT",2021-03-24,Wednesday,0.0,0.0,6.0,17.184591149935557,MT,45.8962319,-112.6600714,34915.0
28038,"Butte-Silver Bow, MT","Butte, MT",2021-03-31,Wednesday,0.0,0.0,5.0,14.320492624946297,MT,45.8962319,-112.6600714,34915.0
28045,"Butte-Silver Bow, MT","Butte, MT",2021-04-07,Wednesday,0.0,0.0,7.0,20.048689674924816,MT,45.8962319,-112.6600714,34915.0
28052,"Butte-Silver Bow, MT","Butte, MT",2021-04-14,Wednesday,0.0,0.0,0.0,0.0,MT,45.8962319,-112.6600714,34915.0
28059,"Butte-Silver Bow, MT","Butte, MT",2021-04-21,Wednesday,0.0,0.0,1.0,2.8640985249892594,MT,45.8962319,-112.6600714,34915.0
28066,"Butte-Silver Bow, MT","Butte, MT",2021-04-28,Wednesday,0.0,0.0,2.0,5.728197049978519,MT,45.8962319,-112.6600714,34915.0
28073,"Butte-Silver Bow, MT","Butte, MT",2021-05-05,Wednesday,0.0,0.0,0.0,0.0,MT,45.8962319,-112.6600714,34915.0
28080,"Butte-Silver Bow, MT","Butte, MT",2021-05-12,Wednesday,0.0,0.0,3.0,8.592295574967778,MT,45.8962319,-112.6600714,34915.0
28087,"Butte-Silver Bow, MT","Butte, MT",2021-05-19,Wednesday,0.0,0.0,0.0,0.0,MT,45.8962319,-112.6600714,34915.0
28094,"Butte-Silver Bow, MT","Butte, MT",2021-05-26,Wednesday,0.0,0.0,0.0,0.0,MT,45.8962319,-112.6600714,34915.0
28101,"Butte-Silver Bow, MT","Butte, MT",2021-06-02,Wednesday,0.0,0.0,3.0,8.592295574967778,MT,45.8962319,-112.6600714,34915.0
28108,"Butte-Silver Bow, MT","Butte, MT",2021-06-09,Wednesday,13.0,37.23328082486037,2.0,5.728197049978519,MT,45.8962319,-112.6600714,34915.0
28115,"Butte-Silver Bow, MT","Butte, MT",2021-06-16,Wednesday,0.0,0.0,7.0,20.048689674924816,MT,45.8962319,-112.6600714,34915.0
28122,"Butte-Silver Bow, MT","Butte, MT",2021-06-23,Wednesday,11.0,31.505083774881854,3.0,8.592295574967778,MT,45.8962319,-112.6600714,34915.0
28129,"Butte-Silver Bow, MT","Butte, MT",2021-06-30,Wednesday,14.0,40.09737934984963,1.0,2.8640985249892594,MT,45.8962319,-112.6600714,34915.0
28136,"Butte-Silver Bow, MT","Butte, MT",2021-07-07,Wednesday,0.0,0.0,2.0,5.728197049978519,MT,45.8962319,-112.6600714,34915.0
28143,"Butte-Silver Bow, MT","Butte, MT",2021-07-14,Wednesday,0.0,0.0,1.0,2.8640985249892594,MT,45.8962319,-112.6600714,34915.0
28150,"Butte-Silver Bow, MT","Butte, MT",2021-07-21,Wednesday,0.0,0.0,1.0,2.8640985249892594,MT,45.8962319,-112.6600714,34915.0
28157,"Butte-Silver Bow, MT","Butte, MT",2021-07-28,Wednesday,0.0,0.0,3.0,8.592295574967778,MT,45.8962319,-112.6600714,34915.0
28164,"Butte-Silver Bow, MT","Butte, MT",2021-08-04,Wednesday,26.0,74.46656164972075,9.0,25.776886724903335,MT,45.8962319,-112.6600714,34915.0
28169,"Cadillac, MI","Cadillac, MI",2021-01-06,Wednesday,0.0,0.0,12.0,24.615889556708858,MI,44.3287385,-85.3264287,48749.0
28176,"Cadillac, MI","Cadillac, MI",2021-01-13,Wednesday,0.0,0.0,9.0,18.46191716753164,MI,44.3287385,-85.3264287,48749.0
28183,"Cadillac, MI","Cadillac, MI",2021-01-20,Wednesday,0.0,0.0,10.0,20.51324129725738,MI,44.3287385,-85.3264287,48749.0
28190,"Cadillac, MI","Cadillac, MI",2021-01-27,Wednesday,0.0,0.0,9.0,18.46191716753164,MI,44.3287385,-85.3264287,48749.0
28197,"Cadillac, MI","Cadillac, MI",2021-02-03,Wednesday,0.0,0.0,5.0,10.25662064862869,MI,44.3287385,-85.3264287,48749.0
28204,"Cadillac, MI","Cadillac, MI",2021-02-10,Wednesday,0.0,0.0,6.0,12.307944778354429,MI,44.3287385,-85.3264287,48749.0
28211,"Cadillac, MI","Cadillac, MI",2021-02-17,Wednesday,0.0,0.0,3.0,6.1539723891772145,MI,44.3287385,-85.3264287,48749.0
28218,"Cadillac, MI","Cadillac, MI",2021-02-24,Wednesday,0.0,0.0,3.0,6.1539723891772145,MI,44.3287385,-85.3264287,48749.0
28225,"Cadillac, MI","Cadillac, MI",2021-03-03,Wednesday,0.0,0.0,4.0,8.205296518902951,MI,44.3287385,-85.3264287,48749.0
28232,"Cadillac, MI","Cadillac, MI",2021-03-10,Wednesday,0.0,0.0,6.0,12.307944778354429,MI,44.3287385,-85.3264287,48749.0
28239,"Cadillac, MI","Cadillac, MI",2021-03-17,Wednesday,0.0,0.0,11.0,22.56456542698312,MI,44.3287385,-85.3264287,48749.0
28246,"Cadillac, MI","Cadillac, MI",2021-03-24,Wednesday,0.0,0.0,23.0,47.18045498369197,MI,44.3287385,-85.3264287,48749.0
28253,"Cadillac, MI","Cadillac, MI",2021-03-31,Wednesday,0.0,0.0,17.0,34.87251020533755,MI,44.3287385,-85.3264287,48749.0
28260,"Cadillac, MI","Cadillac, MI",2021-04-07,Wednesday,0.0,0.0,31.0,63.591048021497876,MI,44.3287385,-85.3264287,48749.0
28267,"Cadillac, MI","Cadillac, MI",2021-04-14,Wednesday,0.0,0.0,16.0,32.821186075611806,MI,44.3287385,-85.3264287,48749.0
28274,"Cadillac, MI","Cadillac, MI",2021-04-21,Wednesday,0.0,0.0,17.0,34.87251020533755,MI,44.3287385,-85.3264287,48749.0
28281,"Cadillac, MI","Cadillac, MI",2021-04-28,Wednesday,0.0,0.0,19.0,38.975158464789025,MI,44.3287385,-85.3264287,48749.0
28288,"Cadillac, MI","Cadillac, MI",2021-05-05,Wednesday,0.0,0.0,15.0,30.76986194588607,MI,44.3287385,-85.3264287,48749.0
28295,"Cadillac, MI","Cadillac, MI",2021-05-12,Wednesday,0.0,0.0,8.0,16.410593037805903,MI,44.3287385,-85.3264287,48749.0
28302,"Cadillac, MI","Cadillac, MI",2021-05-19,Wednesday,0.0,0.0,6.0,12.307944778354429,MI,44.3287385,-85.3264287,48749.0
28309,"Cadillac, MI","Cadillac, MI",2021-05-26,Wednesday,0.0,0.0,10.0,20.51324129725738,MI,44.3287385,-85.3264287,48749.0
28316,"Cadillac, MI","Cadillac, MI",2021-06-02,Wednesday,0.0,0.0,2.0,4.102648259451476,MI,44.3287385,-85.3264287,48749.0
28323,"Cadillac, MI","Cadillac, MI",2021-06-09,Wednesday,0.0,0.0,4.0,8.205296518902951,MI,44.3287385,-85.3264287,48749.0
28330,"Cadillac, MI","Cadillac, MI",2021-06-16,Wednesday,0.0,0.0,4.0,8.205296518902951,MI,44.3287385,-85.3264287,48749.0
28337,"Cadillac, MI","Cadillac, MI",2021-06-23,Wednesday,0.0,0.0,0.0,0.0,MI,44.3287385,-85.3264287,48749.0
28344,"Cadillac, MI","Cadillac, MI",2021-06-30,Wednesday,0.0,0.0,2.0,4.102648259451476,MI,44.3287385,-85.3264287,48749.0
28351,"Cadillac, MI","Cadillac, MI",2021-07-07,Wednesday,0.0,0.0,0.0,0.0,MI,44.3287385,-85.3264287,48749.0
28358,"Cadillac, MI","Cadillac, MI",2021-07-14,Wednesday,0.0,0.0,3.0,6.1539723891772145,MI,44.3287385,-85.3264287,48749.0
28365,"Cadillac, MI","Cadillac, MI",2021-07-21,Wednesday,0.0,0.0,0.0,0.0,MI,44.3287385,-85.3264287,48749.0
28372,"Cadillac, MI","Cadillac, MI",2021-07-28,Wednesday,0.0,0.0,2.0,4.102648259451476,MI,44.3287385,-85.3264287,48749.0
28379,"Cadillac, MI","Cadillac, MI",2021-08-04,Wednesday,10.0,20.51324129725738,0.0,0.0,MI,44.3287385,-85.3264287,48749.0
28384,"Calhoun, GA","Calhoun, GA",2021-01-06,Wednesday,0.0,0.0,31.0,53.48239394096234,GA,34.5096669,-84.8738622,57963.0
28391,"Calhoun, GA","Calhoun, GA",2021-01-13,Wednesday,0.0,0.0,40.0,69.00954056898367,GA,34.5096669,-84.8738622,57963.0
28398,"Calhoun, GA","Calhoun, GA",2021-01-20,Wednesday,0.0,0.0,19.0,32.77953177026724,GA,34.5096669,-84.8738622,57963.0
28405,"Calhoun, GA","Calhoun, GA",2021-01-27,Wednesday,0.0,0.0,22.0,37.95524731294102,GA,34.5096669,-84.8738622,57963.0
28412,"Calhoun, GA","Calhoun, GA",2021-02-03,Wednesday,0.0,0.0,24.0,41.4057243413902,GA,34.5096669,-84.8738622,57963.0
28419,"Calhoun, GA","Calhoun, GA",2021-02-10,Wednesday,0.0,0.0,22.0,37.95524731294102,GA,34.5096669,-84.8738622,57963.0
28426,"Calhoun, GA","Calhoun, GA",2021-02-17,Wednesday,0.0,0.0,9.0,15.527146628021324,GA,34.5096669,-84.8738622,57963.0
28433,"Calhoun, GA","Calhoun, GA",2021-02-24,Wednesday,0.0,0.0,22.0,37.95524731294102,GA,34.5096669,-84.8738622,57963.0
28440,"Calhoun, GA","Calhoun, GA",2021-03-03,Wednesday,0.0,0.0,12.0,20.7028621706951,GA,34.5096669,-84.8738622,57963.0
28447,"Calhoun, GA","Calhoun, GA",2021-03-10,Wednesday,0.0,0.0,9.0,15.527146628021324,GA,34.5096669,-84.8738622,57963.0
28454,"Calhoun, GA","Calhoun, GA",2021-03-17,Wednesday,0.0,0.0,8.0,13.801908113796733,GA,34.5096669,-84.8738622,57963.0
28461,"Calhoun, GA","Calhoun, GA",2021-03-24,Wednesday,0.0,0.0,6.0,10.35143108534755,GA,34.5096669,-84.8738622,57963.0
28468,"Calhoun, GA","Calhoun, GA",2021-03-31,Wednesday,0.0,0.0,10.0,17.252385142245917,GA,34.5096669,-84.8738622,57963.0
28475,"Calhoun, GA","Calhoun, GA",2021-04-07,Wednesday,0.0,0.0,7.0,12.076669599572142,GA,34.5096669,-84.8738622,57963.0
28482,"Calhoun, GA","Calhoun, GA",2021-04-14,Wednesday,0.0,0.0,4.0,6.9009540568983665,GA,34.5096669,-84.8738622,57963.0
28489,"Calhoun, GA","Calhoun, GA",2021-04-21,Wednesday,0.0,0.0,7.0,12.076669599572142,GA,34.5096669,-84.8738622,57963.0
28496,"Calhoun, GA","Calhoun, GA",2021-04-28,Wednesday,0.0,0.0,11.0,18.97762365647051,GA,34.5096669,-84.8738622,57963.0
28503,"Calhoun, GA","Calhoun, GA",2021-05-05,Wednesday,0.0,0.0,6.0,10.35143108534755,GA,34.5096669,-84.8738622,57963.0
28510,"Calhoun, GA","Calhoun, GA",2021-05-12,Wednesday,0.0,0.0,4.0,6.9009540568983665,GA,34.5096669,-84.8738622,57963.0
28517,"Calhoun, GA","Calhoun, GA",2021-05-19,Wednesday,0.0,0.0,0.0,0.0,GA,34.5096669,-84.8738622,57963.0
28524,"Calhoun, GA","Calhoun, GA",2021-05-26,Wednesday,0.0,0.0,2.0,3.4504770284491832,GA,34.5096669,-84.8738622,57963.0
28531,"Calhoun, GA","Calhoun, GA",2021-06-02,Wednesday,0.0,0.0,1.0,1.7252385142245916,GA,34.5096669,-84.8738622,57963.0
28538,"Calhoun, GA","Calhoun, GA",2021-06-09,Wednesday,16.0,27.603816227593466,1.0,1.7252385142245916,GA,34.5096669,-84.8738622,57963.0
28545,"Calhoun, GA","Calhoun, GA",2021-06-16,Wednesday,0.0,0.0,1.0,1.7252385142245916,GA,34.5096669,-84.8738622,57963.0
28552,"Calhoun, GA","Calhoun, GA",2021-06-23,Wednesday,17.0,29.32905474181806,0.0,0.0,GA,34.5096669,-84.8738622,57963.0
28559,"Calhoun, GA","Calhoun, GA",2021-06-30,Wednesday,0.0,0.0,1.0,1.7252385142245916,GA,34.5096669,-84.8738622,57963.0
28566,"Calhoun, GA","Calhoun, GA",2021-07-07,Wednesday,0.0,0.0,1.0,1.7252385142245916,GA,34.5096669,-84.8738622,57963.0
28573,"Calhoun, GA","Calhoun, GA",2021-07-14,Wednesday,31.0,53.48239394096234,7.0,12.076669599572142,GA,34.5096669,-84.8738622,57963.0
28580,"Calhoun, GA","Calhoun, GA",2021-07-21,Wednesday,57.0,98.33859531080172,7.0,12.076669599572142,GA,34.5096669,-84.8738622,57963.0
28587,"Calhoun, GA","Calhoun, GA",2021-07-28,Wednesday,65.0,112.14050342459845,10.0,17.252385142245917,GA,34.5096669,-84.8738622,57963.0
28594,"Calhoun, GA","Calhoun, GA",2021-08-04,Wednesday,105.0,181.15004399358213,19.0,32.77953177026724,GA,34.5096669,-84.8738622,57963.0
28599,"California-Lexington Park, MD","California, MD",2021-01-06,Wednesday,0.0,0.0,23.0,20.26253193551229,MD,38.2202894,-76.5303837,113510.0
28606,"California-Lexington Park, MD","California, MD",2021-01-13,Wednesday,0.0,0.0,22.0,19.381552286142192,MD,38.2202894,-76.5303837,113510.0
28613,"California-Lexington Park, MD","California, MD",2021-01-20,Wednesday,0.0,0.0,19.0,16.738613338031893,MD,38.2202894,-76.5303837,113510.0
28620,"California-Lexington Park, MD","California, MD",2021-01-27,Wednesday,0.0,0.0,23.0,20.26253193551229,MD,38.2202894,-76.5303837,113510.0
28627,"California-Lexington Park, MD","California, MD",2021-02-03,Wednesday,0.0,0.0,25.0,22.02449123425249,MD,38.2202894,-76.5303837,113510.0
28634,"California-Lexington Park, MD","California, MD",2021-02-10,Wednesday,0.0,0.0,13.0,11.452735441811294,MD,38.2202894,-76.5303837,113510.0
28641,"California-Lexington Park, MD","California, MD",2021-02-17,Wednesday,0.0,0.0,14.0,12.333715091181393,MD,38.2202894,-76.5303837,113510.0
28648,"California-Lexington Park, MD","California, MD",2021-02-24,Wednesday,0.0,0.0,14.0,12.333715091181393,MD,38.2202894,-76.5303837,113510.0
28655,"California-Lexington Park, MD","California, MD",2021-03-03,Wednesday,0.0,0.0,12.0,10.571755792441195,MD,38.2202894,-76.5303837,113510.0
28662,"California-Lexington Park, MD","California, MD",2021-03-10,Wednesday,0.0,0.0,14.0,12.333715091181393,MD,38.2202894,-76.5303837,113510.0
28669,"California-Lexington Park, MD","California, MD",2021-03-17,Wednesday,0.0,0.0,7.0,6.166857545590696,MD,38.2202894,-76.5303837,113510.0
28676,"California-Lexington Park, MD","California, MD",2021-03-24,Wednesday,0.0,0.0,7.0,6.166857545590696,MD,38.2202894,-76.5303837,113510.0
28683,"California-Lexington Park, MD","California, MD",2021-03-31,Wednesday,0.0,0.0,8.0,7.047837194960796,MD,38.2202894,-76.5303837,113510.0
28690,"California-Lexington Park, MD","California, MD",2021-04-07,Wednesday,0.0,0.0,11.0,9.690776143071096,MD,38.2202894,-76.5303837,113510.0
28697,"California-Lexington Park, MD","California, MD",2021-04-14,Wednesday,0.0,0.0,10.0,8.809796493700995,MD,38.2202894,-76.5303837,113510.0
28704,"California-Lexington Park, MD","California, MD",2021-04-21,Wednesday,0.0,0.0,15.0,13.214694740551494,MD,38.2202894,-76.5303837,113510.0
28711,"California-Lexington Park, MD","California, MD",2021-04-28,Wednesday,0.0,0.0,8.0,7.047837194960796,MD,38.2202894,-76.5303837,113510.0
28718,"California-Lexington Park, MD","California, MD",2021-05-05,Wednesday,0.0,0.0,17.0,14.976654039291692,MD,38.2202894,-76.5303837,113510.0
28725,"California-Lexington Park, MD","California, MD",2021-05-12,Wednesday,0.0,0.0,9.0,7.928816844330896,MD,38.2202894,-76.5303837,113510.0
28732,"California-Lexington Park, MD","California, MD",2021-05-19,Wednesday,0.0,0.0,7.0,6.166857545590696,MD,38.2202894,-76.5303837,113510.0
28739,"California-Lexington Park, MD","California, MD",2021-05-26,Wednesday,0.0,0.0,6.0,5.2858778962205974,MD,38.2202894,-76.5303837,113510.0
28746,"California-Lexington Park, MD","California, MD",2021-06-02,Wednesday,0.0,0.0,5.0,4.404898246850498,MD,38.2202894,-76.5303837,113510.0
28753,"California-Lexington Park, MD","California, MD",2021-06-09,Wednesday,13.0,11.452735441811294,1.0,0.8809796493700995,MD,38.2202894,-76.5303837,113510.0
28760,"California-Lexington Park, MD","California, MD",2021-06-16,Wednesday,0.0,0.0,2.0,1.761959298740199,MD,38.2202894,-76.5303837,113510.0
28767,"California-Lexington Park, MD","California, MD",2021-06-23,Wednesday,11.0,9.690776143071096,4.0,3.523918597480398,MD,38.2202894,-76.5303837,113510.0
28774,"California-Lexington Park, MD","California, MD",2021-06-30,Wednesday,0.0,0.0,3.0,2.6429389481102987,MD,38.2202894,-76.5303837,113510.0
28781,"California-Lexington Park, MD","California, MD",2021-07-07,Wednesday,0.0,0.0,2.0,1.761959298740199,MD,38.2202894,-76.5303837,113510.0
28788,"California-Lexington Park, MD","California, MD",2021-07-14,Wednesday,16.0,14.095674389921593,2.0,1.761959298740199,MD,38.2202894,-76.5303837,113510.0
28795,"California-Lexington Park, MD","California, MD",2021-07-21,Wednesday,14.0,12.333715091181393,3.0,2.6429389481102987,MD,38.2202894,-76.5303837,113510.0
28802,"California-Lexington Park, MD","California, MD",2021-07-28,Wednesday,56.0,49.33486036472557,6.0,5.2858778962205974,MD,38.2202894,-76.5303837,113510.0
28809,"California-Lexington Park, MD","California, MD",2021-08-04,Wednesday,89.0,78.40718879393886,7.0,6.166857545590696,MD,38.2202894,-76.5303837,113510.0
28814,"Cambridge, MD","Cambridge, MD",2021-01-06,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28821,"Cambridge, MD","Cambridge, MD",2021-01-13,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28828,"Cambridge, MD","Cambridge, MD",2021-01-20,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28835,"Cambridge, MD","Cambridge, MD",2021-01-27,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28842,"Cambridge, MD","Cambridge, MD",2021-02-03,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28849,"Cambridge, MD","Cambridge, MD",2021-02-10,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28856,"Cambridge, MD","Cambridge, MD",2021-02-17,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28863,"Cambridge, MD","Cambridge, MD",2021-02-24,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28870,"Cambridge, MD","Cambridge, MD",2021-03-03,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
28877,"Cambridge, MD","Cambridge, MD",2021-03-10,Wednesday,0.0,0.0,0.0,0.0,MD,38.4291957,-76.0474333,31929.0
